evidence_block,scene_id,scene_name,scene_group,terrain_class,method,n_segments,radius_m,n_runs,path_length_km_mean,path_length_km_std,path_length_km_min,path_length_km_max,vehicle_length_km_mean,vehicle_length_km_std,vehicle_length_km_min,vehicle_length_km_max,mission_time_h_mean,mission_time_h_std,mission_time_h_min,mission_time_h_max,vehicle_length_gain_vs_fixed_pct_mean,vehicle_length_gain_vs_fixed_pct_std,vehicle_length_gain_vs_fixed_pct_min,vehicle_length_gain_vs_fixed_pct_max,mission_time_gain_vs_fixed_pct_mean,mission_time_gain_vs_fixed_pct_std,mission_time_gain_vs_fixed_pct_min,mission_time_gain_vs_fixed_pct_max,turn_arc_fraction_pct_mean,turn_arc_fraction_pct_std,turn_arc_fraction_pct_min,turn_arc_fraction_pct_max,line_count_mean,line_count_std,line_count_min,line_count_max,line_change_count_mean,line_change_count_std,line_change_count_min,line_change_count_max,coverage_pct_mean,coverage_pct_std,coverage_pct_min,coverage_pct_max,excess_overlap_pct_mean,excess_overlap_pct_std,excess_overlap_pct_min,excess_overlap_pct_max,feasible_mean,feasible_std,feasible_min,feasible_max
main_benchmark,synthetic_flat,Flat Seafloor,synthetic,flat,Adaptive Spacing w/o GA,1,100.0,1,201.44145911860127,,201.44145911860127,201.44145911860127,209.29544075257576,,209.29544075257576,209.29544075257576,40.21285599750931,,40.21285599750931,40.21285599750931,3.563131008348614,,3.563131008348614,3.563131008348614,3.5733965741859026,,3.5733965741859026,3.5733965741859026,3.7525813298815613,,3.7525813298815613,3.7525813298815613,26.0,,26,26,25.0,,25,25,99.33333333333331,,99.33333333333331,99.33333333333331,0.0,,0.0,0.0,1.0,,1,1
main_benchmark,synthetic_flat,Flat Seafloor,synthetic,flat,Fixed-Spacing,1,25.0,1,208.860307806,,208.860307806,208.860307806,210.90234303083338,,210.90234303083338,210.90234303083338,39.43414412141976,,39.43414412141976,39.43414412141976,0.0,,0.0,0.0,0.0,,0.0,0.0,0.9682373346297177,,0.9682373346297177,0.9682373346297177,27.0,,27,27,26.0,,26,26,98.66666666666669,,98.66666666666669,98.66666666666669,3.611543204114926,,3.611543204114926,3.611543204114926,0.0,,0,0
main_benchmark,synthetic_flat,Flat Seafloor,synthetic,flat,Fixed-Spacing,1,50.0,1,208.860307806,,208.860307806,208.860307806,212.94437825566675,,212.94437825566675,212.94437825566675,40.19045346395064,,40.19045346395064,40.19045346395064,0.0,,0.0,0.0,0.0,,0.0,0.0,1.9179047989533144,,1.9179047989533144,1.9179047989533144,27.0,,27,27,26.0,,26,26,98.66666666666669,,98.66666666666669,98.66666666666669,3.611543204114926,,3.611543204114926,3.611543204114926,0.0,,0,0
main_benchmark,synthetic_flat,Flat Seafloor,synthetic,flat,Fixed-Spacing,1,100.0,1,208.860307806,,208.860307806,208.860307806,217.02844870533346,,217.02844870533346,217.02844870533346,41.70307214901239,,41.70307214901239,41.70307214901239,0.0,,0.0,0.0,0.0,,0.0,0.0,3.7636268185391724,,3.7636268185391724,3.7636268185391724,27.0,,27,27,26.0,,26,26,98.66666666666669,,98.66666666666669,98.66666666666669,3.611543204114926,,3.611543204114926,3.611543204114926,0.0,,0,0
main_benchmark,synthetic_flat,Flat Seafloor,synthetic,flat,Full Geometry-Aware Hybrid GA,1,25.0,50,201.4287239479153,0.012017288643362442,201.38250738105265,201.44145911860127,203.39221935640893,0.012017288643362442,203.34600278954628,203.4049545270949,38.028836067574545,0.0022254238228442552,38.02027744408146,38.031194432516386,3.5609484306802943,0.005698034678353849,3.554910010005142,3.5828621591853937,3.5636834148554204,0.005643393238081588,3.5577028997602236,3.5853870011352007,0.9653739073326331,5.704285530043779e-05,0.9653134620337234,0.965593314625293,26.0,0.0,26,26,25.0,0.0,25,25,98.90666666666668,0.32324881425668905,98.66666666666669,99.33333333333331,0.00051351128400703,0.0021129109359961456,0.0,0.0130550080660876,1.0,0.0,1,1
main_benchmark,synthetic_flat,Flat Seafloor,synthetic,flat,Full Geometry-Aware Hybrid GA,1,50.0,50,201.4287239479153,0.012017288643362442,201.38250738105265,201.44145911860127,205.35571476490256,0.012017288643362442,205.30949819803988,205.3684499355885,38.75605658923885,0.0022254238228456586,38.747497965745765,38.7584149541807,3.563683414855427,0.005643393238082691,3.55770289976023,3.5853870011352122,3.5689989813088014,0.005537195107393049,3.563131008348598,3.5902941465916833,1.912287093964283,0.00011191441145163696,1.9121685040807863,1.9127175563983394,26.0,0.0,26,26,25.0,0.0,25,25,98.90666666666668,0.32324881425668905,98.66666666666669,99.33333333333331,0.00051351128400703,0.0021129109359961456,0.0,0.0130550080660876,1.0,0.0,1,1
main_benchmark,synthetic_flat,Flat Seafloor,synthetic,flat,Full Geometry-Aware Hybrid GA,1,100.0,50,201.4287239479153,0.012017288643362442,201.38250738105265,201.44145911860127,209.2827055818898,0.012017288643362442,209.23648901502713,209.29544075257576,40.21049763256746,0.00222542382284536,40.20193900907437,40.21285599750931,3.5689989813088068,0.00553719510739076,3.563131008348614,3.590294146591686,3.5790517089765,0.005336354633281641,3.5733965741859026,3.599574473972104,3.7528096922855876,0.0002155074515219959,3.7525813298815613,3.7536386081351316,26.0,0.0,26,26,25.0,0.0,25,25,98.90666666666668,0.32324881425668905,98.66666666666669,99.33333333333331,0.00051351128400703,0.0021129109359961456,0.0,0.0130550080660876,1.0,0.0,1,1
main_benchmark,synthetic_uniform_slope,Uniform Slope,synthetic,moderate_slope,Adaptive Spacing w/o GA,1,25.0,1,179.32895893798403,,179.32895893798403,179.32895893798403,181.52807379549688,,181.52807379549688,181.52807379549688,34.02355345426106,,34.02355345426106,34.02355345426106,7.341377875488394,,7.341377875488394,7.341377875488394,7.1125856010328175,,7.1125856010328175,7.1125856010328175,1.211446147988272,,1.211446147988272,1.211446147988272,29.0,,29,29,28.0,,28,28,100.0,,100.0,100.0,0.0001480423916877,,0.0001480423916877,0.0001480423916877,1.0,,1,1
main_benchmark,synthetic_uniform_slope,Uniform Slope,synthetic,moderate_slope,Adaptive Spacing w/o GA,1,50.0,1,179.32895893798403,,179.32895893798403,179.32895893798403,183.72718865300973,,183.72718865300973,183.72718865300973,34.83804043852508,,34.83804043852508,34.83804043852508,7.1125856010328325,,7.1125856010328325,7.1125856010328325,6.6678384669265744,,6.6678384669265744,6.6678384669265744,2.3938915885401593,,2.3938915885401593,2.3938915885401593,29.0,,29,29,28.0,,28,28,100.0,,100.0,100.0,0.0001480423916877,,0.0001480423916877,0.0001480423916877,1.0,,1,1
main_benchmark,synthetic_uniform_slope,Uniform Slope,synthetic,moderate_slope,Adaptive Spacing w/o GA,1,100.0,1,179.32895893798403,,179.32895893798403,179.32895893798403,188.12541836803544,,188.12541836803544,188.12541836803544,36.46701440705312,,36.46701440705312,36.46701440705312,6.667838466926571,,6.667838466926571,6.667838466926571,5.826453658918942,,5.826453658918942,5.826453658918942,4.675848434708935,,4.675848434708935,4.675848434708935,29.0,,29,29,28.0,,28,28,100.0,,100.0,100.0,0.0001480423916877,,0.0001480423916877,0.0001480423916877,1.0,,1,1
main_benchmark,synthetic_uniform_slope,Uniform Slope,synthetic,moderate_slope,Fixed-Spacing,1,25.0,1,194.025656538,,194.025656538,194.025656538,195.91061213015388,,195.91061213015388,195.91061213015388,36.62880883746439,,36.62880883746439,36.62880883746439,0.0,,0.0,0.0,0.0,,0.0,0.0,0.9621508358626326,,0.9621508358626326,0.9621508358626326,25.0,,25,25,24.0,,24,24,97.18333333333334,,97.18333333333334,97.18333333333334,9.828537975319383,,9.828537975319383,9.828537975319383,0.0,,0,0
main_benchmark,synthetic_uniform_slope,Uniform Slope,synthetic,moderate_slope,Fixed-Spacing,1,50.0,1,194.025656538,,194.025656538,194.025656538,197.79556772230774,,197.79556772230774,197.79556772230774,37.32694053826213,,37.32694053826213,37.32694053826213,0.0,,0.0,0.0,0.0,,0.0,0.0,1.905963428665128,,1.905963428665128,1.905963428665128,25.0,,25,25,24.0,,24,24,97.18333333333334,,97.18333333333334,97.18333333333334,9.828537975319383,,9.828537975319383,9.828537975319383,0.0,,0,0
main_benchmark,synthetic_uniform_slope,Uniform Slope,synthetic,moderate_slope,Fixed-Spacing,1,100.0,1,194.025656538,,194.025656538,194.025656538,201.5654789066155,,201.5654789066155,201.5654789066155,38.7232039398576,,38.7232039398576,38.7232039398576,0.0,,0.0,0.0,0.0,,0.0,0.0,3.740631783535053,,3.740631783535053,3.740631783535053,25.0,,25,25,24.0,,24,24,97.18333333333334,,97.18333333333334,97.18333333333334,9.828537975319383,,9.828537975319383,9.828537975319383,0.0,,0,0
main_benchmark,synthetic_uniform_slope,Uniform Slope,synthetic,moderate_slope,Full Geometry-Aware Hybrid GA,1,25.0,50,179.12206042752874,0.16240481620335379,178.76612075853782,179.32895893798403,181.32117528504162,0.1624048162033533,180.96523561605068,181.52807379549688,33.98523891528786,0.030074965963585023,33.91932416177102,34.02355345426106,7.446986503936672,0.0828974063413477,7.341377875488394,7.628671235111138,7.217187798563227,0.08210740921725994,7.1125856010328175,7.39714110747187,1.2128294355612639,0.0010865079279105516,1.211446147988272,1.2152139884915028,29.0,0.0,29,29,28.0,0.0,28,28,99.99822222222222,0.0036265586218411283,99.98333333333332,100.0,0.03893832535098303,0.03578267869294963,0.0001480423916877,0.1214564987413941,1.0,0.0,1,1
main_benchmark,synthetic_uniform_slope,Uniform Slope,synthetic,moderate_slope,Full Geometry-Aware Hybrid GA,1,50.0,50,179.12206042752874,0.16240481620335379,178.76612075853782,179.32895893798403,183.52029014255444,0.16240481620335379,183.16435047356353,183.72718865300973,34.79972589955188,0.030074965963583063,34.73381114603504,34.83804043852508,7.217187798563241,0.08210740921725858,7.1125856010328325,7.39714110747188,6.770484272933423,0.08057174129434637,6.6678384669265744,6.947071886507798,2.3965922720106545,0.0021212446788666287,2.3938915885401593,2.4012476792859947,29.0,0.0,29,29,28.0,0.0,28,28,99.99822222222222,0.0036265586218411283,99.98333333333332,100.0,0.03893832535098303,0.03578267869294963,0.0001480423916877,0.1214564987413941,1.0,0.0,1,1
main_benchmark,synthetic_uniform_slope,Uniform Slope,synthetic,moderate_slope,Full Geometry-Aware Hybrid GA,1,100.0,50,179.12206042752874,0.16240481620335379,178.76612075853782,179.32895893798403,187.91851985758018,0.16240481620335379,187.56258018858924,188.12541836803544,36.428699868079924,0.030074965963583427,36.36278511456308,36.46701440705312,6.770484272933429,0.08057174129434944,6.667838466926571,6.947071886507788,5.92539830986442,0.07766652266246847,5.826453658918942,6.095618608833525,4.680999976224981,0.004046204506699615,4.675848434708935,4.68987973038482,29.0,0.0,29,29,28.0,0.0,28,28,99.99822222222222,0.0036265586218411283,99.98333333333332,100.0,0.03893832535098303,0.03578267869294963,0.0001480423916877,0.1214564987413941,1.0,0.0,1,1
segmented_diagnostic,gebco_mariana_trench_complex,GEBCO Mariana Trench,public,complex_relief,Coverage-Preserving Segmented Hybrid,1,25.0,30,31797.611931473006,0.05950972003199789,31797.431054071098,31797.663364969383,31808.921665025926,0.05950972003199789,31808.74078762402,31808.973098522307,5892.635444181269,0.011020318524276072,5892.601948366101,5892.64496890282,0.6819945438956584,0.00018580908718082457,0.6818339514578555,0.6825593031471208,0.681997266891192,0.00018574304072849064,0.681836731536501,0.6825618253971238,0.035555224638113496,6.651863110105511e-08,0.035555167146998065,0.03555542681942187,145.0,0.0,145,145,144.0,0.0,144,144,99.02222222222221,0.3382775089366013,98.66666666666669,99.33333333333331,0.12567596753806817,0.1399481425079196,0.0,0.5094416067437306,1.0,0.0,1,1
segmented_diagnostic,gebco_mariana_trench_complex,GEBCO Mariana Trench,public,complex_relief,Coverage-Preserving Segmented Hybrid,1,50.0,30,31797.611931473006,0.05950972003199789,31797.431054071098,31797.663364969383,31820.23139857885,0.05950972003199789,31820.050521176945,31820.28283207523,5896.824234386054,0.011020318524193736,5896.790738570887,5896.833759107606,0.6819972668911978,0.00018574304073113208,0.6818367315365038,0.6825618253971312,0.6820027070790279,0.00018561108858630363,0.6818422857689007,0.6825668645217333,0.07108517478264856,1.329427091379194e-07,0.0710850598821385,0.07108557885787377,145.0,0.0,145,145,144.0,0.0,144,144,99.02222222222221,0.3382775089366013,98.66666666666669,99.33333333333331,0.12567596753806817,0.1399481425079196,0.0,0.5094416067437306,1.0,0.0,1,1
segmented_diagnostic,gebco_mariana_trench_complex,GEBCO Mariana Trench,public,complex_relief,Coverage-Preserving Segmented Hybrid,1,100.0,30,31797.611931473006,0.05950972003199789,31797.431054071098,31797.663364969383,31842.850865684693,0.059509720031744665,31842.66998828279,31842.902299181074,5905.201814795627,0.011020318524497641,5905.168318980459,5905.211339517179,0.6820027070790274,0.00018561108859020112,0.6818422857688956,0.6825668645217327,0.6820135642992716,0.00018534774594656636,0.681853370592847,0.6825769213225995,0.1420693593129166,2.6550781034447427e-07,0.14206912983825742,0.14207016631563774,145.0,0.0,145,145,144.0,0.0,144,144,99.02222222222221,0.3382775089366013,98.66666666666669,99.33333333333331,0.12567596753806817,0.1399481425079196,0.0,0.5094416067437306,1.0,0.0,1,1
segmented_diagnostic,gebco_mariana_trench_complex,GEBCO Mariana Trench,public,complex_relief,Fixed-Spacing,1,25.0,1,32015.95814679676,,32015.95814679676,32015.95814679676,32027.34642016602,,32027.34642016602,32027.34642016602,5933.099017321349,,5933.099017321349,5933.099017321349,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0355579673066276,,0.0355579673066276,0.0355579673066276,146.0,,146,146,145.0,,145,145,99.33333333333331,,99.33333333333331,99.33333333333331,0.6814814814814812,,0.6814814814814812,0.6814814814814812,1.0,,1,1
segmented_diagnostic,gebco_mariana_trench_complex,GEBCO Mariana Trench,public,complex_relief,Fixed-Spacing,1,50.0,1,32015.95814679676,,32015.95814679676,32015.95814679676,32038.734693535283,,32038.734693535283,32038.734693535283,5937.316896347002,,5937.316896347002,5937.316896347002,0.0,,0.0,0.0,0.0,,0.0,0.0,0.07109065622095809,,0.07109065622095809,0.07109065622095809,146.0,,146,146,145.0,,145,145,99.33333333333331,,99.33333333333331,99.33333333333331,0.6814814814814812,,0.6814814814814812,0.6814814814814812,1.0,,1,1
segmented_diagnostic,gebco_mariana_trench_complex,GEBCO Mariana Trench,public,complex_relief,Fixed-Spacing,1,100.0,1,32015.95814679676,,32015.95814679676,32015.95814679676,32061.51124027381,,32061.51124027381,32061.51124027381,5945.752654398308,,5945.752654398308,5945.752654398308,0.0,,0.0,0.0,0.0,,0.0,0.0,0.14208030661957957,,0.14208030661957957,0.14208030661957957,146.0,,146,146,145.0,,145,145,99.33333333333331,,99.33333333333331,99.33333333333331,0.6814814814814812,,0.6814814814814812,0.6814814814814812,1.0,,1,1
segmented_diagnostic,gebco_mariana_trench_complex,GEBCO Mariana Trench,public,complex_relief,Full Geometry-Aware Hybrid GA,1,25.0,30,31797.611931473006,0.05950972003199789,31797.431054071098,31797.663364969383,31808.921665025926,0.05950972003199789,31808.74078762402,31808.973098522307,5892.635444181269,0.011020318524276072,5892.601948366101,5892.64496890282,0.6819945438956584,0.00018580908718082457,0.6818339514578555,0.6825593031471208,0.681997266891192,0.00018574304072849064,0.681836731536501,0.6825618253971238,0.035555224638113496,6.651863110105511e-08,0.035555167146998065,0.03555542681942187,145.0,0.0,145,145,144.0,0.0,144,144,99.02222222222221,0.3382775089366013,98.66666666666669,99.33333333333331,0.12567596753806817,0.1399481425079196,0.0,0.5094416067437306,1.0,0.0,1,1
segmented_diagnostic,gebco_mariana_trench_complex,GEBCO Mariana Trench,public,complex_relief,Full Geometry-Aware Hybrid GA,1,50.0,30,31797.611931473006,0.05950972003199789,31797.431054071098,31797.663364969383,31820.23139857885,0.05950972003199789,31820.050521176945,31820.28283207523,5896.824234386054,0.011020318524193736,5896.790738570887,5896.833759107606,0.6819972668911978,0.00018574304073113208,0.6818367315365038,0.6825618253971312,0.6820027070790279,0.00018561108858630363,0.6818422857689007,0.6825668645217333,0.07108517478264856,1.329427091379194e-07,0.0710850598821385,0.07108557885787377,145.0,0.0,145,145,144.0,0.0,144,144,99.02222222222221,0.3382775089366013,98.66666666666669,99.33333333333331,0.12567596753806817,0.1399481425079196,0.0,0.5094416067437306,1.0,0.0,1,1
segmented_diagnostic,gebco_mariana_trench_complex,GEBCO Mariana Trench,public,complex_relief,Full Geometry-Aware Hybrid GA,1,100.0,30,31797.611931473006,0.05950972003199789,31797.431054071098,31797.663364969383,31842.850865684693,0.059509720031744665,31842.66998828279,31842.902299181074,5905.201814795627,0.011020318524497641,5905.168318980459,5905.211339517179,0.6820027070790274,0.00018561108859020112,0.6818422857688956,0.6825668645217327,0.6820135642992716,0.00018534774594656636,0.681853370592847,0.6825769213225995,0.1420693593129166,2.6550781034447427e-07,0.14206912983825742,0.14207016631563774,145.0,0.0,145,145,144.0,0.0,144,144,99.02222222222221,0.3382775089366013,98.66666666666669,99.33333333333331,0.12567596753806817,0.1399481425079196,0.0,0.5094416067437306,1.0,0.0,1,1
segmented_diagnostic,gebco_mariana_trench_complex,GEBCO Mariana Trench,public,complex_relief,Transition-Aware Segmented Hybrid,1,25.0,30,31797.611931473006,0.05950972003199789,31797.431054071098,31797.663364969383,31808.921665025926,0.05950972003199789,31808.74078762402,31808.973098522307,5892.635444181269,0.011020318524276072,5892.601948366101,5892.64496890282,0.6819945438956584,0.00018580908718082457,0.6818339514578555,0.6825593031471208,0.681997266891192,0.00018574304072849064,0.681836731536501,0.6825618253971238,0.035555224638113496,6.651863110105511e-08,0.035555167146998065,0.03555542681942187,145.0,0.0,145,145,144.0,0.0,144,144,99.02222222222221,0.3382775089366013,98.66666666666669,99.33333333333331,0.12567596753806817,0.1399481425079196,0.0,0.5094416067437306,1.0,0.0,1,1
segmented_diagnostic,gebco_mariana_trench_complex,GEBCO Mariana Trench,public,complex_relief,Transition-Aware Segmented Hybrid,1,50.0,30,31797.611931473006,0.05950972003199789,31797.431054071098,31797.663364969383,31820.23139857885,0.05950972003199789,31820.050521176945,31820.28283207523,5896.824234386054,0.011020318524193736,5896.790738570887,5896.833759107606,0.6819972668911978,0.00018574304073113208,0.6818367315365038,0.6825618253971312,0.6820027070790279,0.00018561108858630363,0.6818422857689007,0.6825668645217333,0.07108517478264856,1.329427091379194e-07,0.0710850598821385,0.07108557885787377,145.0,0.0,145,145,144.0,0.0,144,144,99.02222222222221,0.3382775089366013,98.66666666666669,99.33333333333331,0.12567596753806817,0.1399481425079196,0.0,0.5094416067437306,1.0,0.0,1,1
segmented_diagnostic,gebco_mariana_trench_complex,GEBCO Mariana Trench,public,complex_relief,Transition-Aware Segmented Hybrid,1,100.0,30,31797.611931473006,0.05950972003199789,31797.431054071098,31797.663364969383,31842.850865684693,0.059509720031744665,31842.66998828279,31842.902299181074,5905.201814795627,0.011020318524497641,5905.168318980459,5905.211339517179,0.6820027070790274,0.00018561108859020112,0.6818422857688956,0.6825668645217327,0.6820135642992716,0.00018534774594656636,0.681853370592847,0.6825769213225995,0.1420693593129166,2.6550781034447427e-07,0.14206912983825742,0.14207016631563774,145.0,0.0,145,145,144.0,0.0,144,144,99.02222222222221,0.3382775089366013,98.66666666666669,99.33333333333331,0.12567596753806817,0.1399481425079196,0.0,0.5094416067437306,1.0,0.0,1,1
segmented_diagnostic,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,Coverage-Preserving Segmented Hybrid,1,25.0,16,6656.582891237133,0.05551871858567194,6656.457284226268,6656.620000000051,6661.138200584838,0.055518718585635105,6661.012593573973,6661.175309347756,1234.387687024545,0.010281244182508389,1234.3644264669774,1234.394559017678,0.671519400560581,0.000827875026142425,0.6709660481264189,0.673392406819594,0.6873360181591763,0.0008271775225459859,0.6867831319370654,0.6892074463676865,0.06838635096329215,5.699876314036796e-07,0.06838596998509626,0.06838764052330133,59.0,0.0,59,59,58.0,0.0,58,58,99.73958333333334,0.39892796156513266,99.16666666666669,100.0,0.09119665911924779,0.12431709225384602,0.0,0.4644609658001172,1.0,0.0,1,1
segmented_diagnostic,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,Coverage-Preserving Segmented Hybrid,1,50.0,16,6656.582891237133,0.05551871858567194,6656.457284226268,6656.620000000051,6665.693509932543,0.055518718585635105,6665.567902921678,6665.730618695461,1236.0748386348062,0.01028124418254448,1236.0515780772384,1236.0817106279392,0.6873360181591704,0.0008271775225473605,0.6867831319370573,0.6892074463676832,0.7188894326910119,0.0008257860354038465,0.7183374765401896,0.7207577127623734,0.13667923198729748,1.138417676802617e-06,0.13667847107198916,0.1366818075833718,59.0,0.0,59,59,58.0,0.0,58,58,99.73958333333334,0.39892796156513266,99.16666666666669,100.0,0.09119665911924779,0.12431709225384602,0.0,0.4644609658001172,1.0,0.0,1,1
segmented_diagnostic,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,Coverage-Preserving Segmented Hybrid,1,100.0,16,6656.582891237133,0.05551871858567194,6656.457284226268,6656.620000000051,6674.804128627953,0.05551871858567194,6674.678521617088,6674.841237390871,1239.4491418553287,0.010281244182555785,1239.425881297761,1239.4560138484617,0.7188894326910068,0.0008257860354019296,0.7183374765401903,0.7207577127623606,0.7816788526426771,0.0008230170586687189,0.7811287472784662,0.7835408681081587,0.2729853496951695,2.270624132717911e-06,0.272983832016105,0.2729904868348072,59.0,0.0,59,59,58.0,0.0,58,58,99.73958333333334,0.39892796156513266,99.16666666666669,100.0,0.09119665911924779,0.12431709225384602,0.0,0.4644609658001172,1.0,0.0,1,1
segmented_diagnostic,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,Coverage-Preserving Segmented Hybrid,2,25.0,5,5787.715957168784,0.0,5787.715957168784,5787.715957168784,5794.313301741323,0.0,5794.313301741323,5794.313301741323,1074.2427122803447,0.0,1074.2427122803447,1074.2427122803447,13.597298382346256,0.0,13.597298382346256,13.597298382346256,13.57180030140903,0.0,13.571800301409029,13.571800301409029,0.11385895496116707,0.0,0.11385895496116707,0.11385895496116707,86.0,0.0,86,86,84.0,0.0,84,84,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
segmented_diagnostic,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,Coverage-Preserving Segmented Hybrid,2,50.0,5,5787.715957168784,0.0,5787.715957168784,5787.715957168784,5800.910646313861,0.0,5800.910646313861,5800.910646313861,1076.6861732331367,0.0,1076.6861732331367,1076.6861732331367,13.571800301409024,0.0,13.571800301409024,13.571800301409024,13.52093281899295,0.0,13.520932818992948,13.520932818992948,0.2274589275644434,0.0,0.2274589275644434,0.2274589275644434,86.0,0.0,86,86,84.0,0.0,84,84,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
segmented_diagnostic,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,Coverage-Preserving Segmented Hybrid,2,100.0,5,5787.715957168784,0.0,5787.715957168784,5787.715957168784,5814.1053354589385,0.0,5814.1053354589385,5814.1053354589385,1081.5730951387206,0.0,1081.5730951387206,1081.5730951387206,13.520932818992943,0.0,13.520932818992945,13.520932818992945,13.419709551631986,0.0,13.419709551631984,13.419709551631984,0.4538854521470621,0.0,0.4538854521470621,0.4538854521470621,86.0,0.0,86,86,84.0,0.0,84,84,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
segmented_diagnostic,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,Coverage-Preserving Segmented Hybrid,3,25.0,3,5860.072830466927,3.472064731892767,5856.063635451723,5862.077427974529,5867.612652835543,3.472064731892767,5863.603457820338,5869.617250343144,1087.9911991118813,0.642974950350513,1087.248755590547,1088.3624208725482,12.504285003270224,0.05177417191727597,12.474393171176715,12.564068667457242,12.465665764171058,0.05173055099636058,12.435799116627981,12.52539905925721,0.1284990093136782,7.606319312726178e-05,0.12845509420865076,0.1285868395237331,99.0,0.0,99,99,96.0,0.0,96,96,99.76851851851852,0.40093768693723714,99.30555555555556,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
segmented_diagnostic,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,Coverage-Preserving Segmented Hybrid,3,50.0,3,5860.072830466927,3.472064731892767,5856.063635451723,5862.077427974529,5875.152475204159,3.472064731892767,5871.143280188954,5877.1570727117605,1090.783725915072,0.642974950350513,1090.041282393738,1091.154947675739,12.465665764171051,0.0517305509963607,12.435799116627976,12.525399059257206,12.388622183101758,0.05164352929331003,12.358805777562361,12.448254994180546,0.2566682024530375,0.00015173611019055096,0.25658059756897317,0.2568434122211661,99.0,0.0,99,99,96.0,0.0,96,96,99.76851851851852,0.40093768693723714,99.30555555555556,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
segmented_diagnostic,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,Coverage-Preserving Segmented Hybrid,3,100.0,3,5860.072830466927,3.472064731892767,5856.063635451723,5862.077427974529,5890.232119941389,3.472064731892767,5886.2229249261845,5892.236717448991,1096.368779521454,0.6429749503505293,1095.6263360001199,1096.740001282121,12.388622183101758,0.05164352929331003,12.358805777562361,12.448254994180546,12.235310034856711,0.051470361275244084,12.205593607919162,12.294742888731811,0.5120222064073144,0.00030192010041043594,0.5118478927560687,0.5123708337098059,99.0,0.0,99,99,96.0,0.0,96,96,99.76851851851852,0.40093768693723714,99.30555555555556,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
segmented_diagnostic,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,Coverage-Preserving Segmented Hybrid,4,25.0,3,5897.538166654475,4.448914817806315,5892.401031853451,5900.121819914997,5903.939161686164,4.448914817806315,5898.80202688514,5906.522814946686,1094.5171327028543,0.8238731144086113,1093.5658114434052,1094.9955870103583,11.962597258479468,0.06634060664440647,11.924070756696205,12.039200352283387,11.940621763245899,0.0662847131699457,11.90212772091925,12.017160317195819,0.1093059595729889,8.240338167698767e-05,0.10925810517346293,0.10940111025656382,86.0,0.0,86,86,82.0,0.0,82,82,99.5537037037037,0.38651391192973916,99.32777777777778,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
segmented_diagnostic,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,Coverage-Preserving Segmented Hybrid,4,50.0,3,5897.538166654475,4.448914817806315,5892.401031853451,5900.121819914997,5910.392516595413,4.448914817806315,5905.255381794389,5912.976169855935,1096.9072641507244,0.8238731144084633,1095.9559428912755,1097.3857184582284,11.940621763245886,0.06628471316994222,11.902127720919246,12.017160317195803,11.896781675039634,0.06617320829486323,11.858352387815266,11.973191474990493,0.21837322410757656,0.00016444698784195158,0.21827772424140393,0.21856311004412807,86.0,0.0,86,86,82.0,0.0,82,82,99.5537037037037,0.38651391192973916,99.32777777777778,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
segmented_diagnostic,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,Coverage-Preserving Segmented Hybrid,4,100.0,3,5897.538166654475,4.448914817806315,5892.401031853451,5900.121819914997,5923.299226413913,4.448914817806315,5918.162091612888,5925.882879674434,1101.6875270464643,0.8238731144084804,1100.7362057870155,1102.1659813539684,11.896781675039625,0.06617320829487051,11.85835238781526,11.973191474990493,11.809542504574466,0.06595132021931295,11.77124207615575,11.88569609171804,0.4357947887255196,0.000327461924231217,0.4356046206302058,0.43617290701750877,86.0,0.0,86,86,82.0,0.0,82,82,99.5537037037037,0.38651391192973916,99.32777777777778,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
