scene_id,scene_name,method,method_label,scenario,scenario_label,n_mc,current_speed_mps,orientation_deg,line_count,path_length_km,path_cost_vs_hybrid_pct,path_gain_vs_fixed_pct,nominal_coverage_pct,nominal_excess_overlap_pct,coverage_pct_mean,coverage_pct_p05,coverage_pct_p50,coverage_pct_p95,excess_overlap_pct_mean,excess_overlap_pct_p50,excess_overlap_pct_p95,feasible_rate,residual_drift_frac_p95,selected_target_overlap,selected_quantile,selected_used_ga_cleanup,selected_selection_score,selected_base_coverage_pct,selected_base_excess_overlap_pct
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Current/Uncertainty-Margin Hybrid,UA-Hybrid,adverse_current,Adverse,300,0.3,75.0,72,6318.997663461488,-5.071978519707607,5.693873125878026,100.0,0.0,99.17394444444443,97.13000000000001,99.52222222222223,99.99444444444444,0.24045322884039186,0.10242059848774134,0.8591761976560126,0.96,0.16964630295185235,,,,,,
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Current-Aware Margin Hybrid,CA-Hybrid,mild_current,Mild,300,0.05,75.0,72,6318.997663461488,-5.071978519707607,5.693873125878026,100.0,0.0,99.99631481481481,99.9888888888889,99.99444444444444,100.0,0.0047895731272072474,0.0,0.02787706383215722,1.0,0.01823649763814137,0.1,0.18,0,0.0,100.0,0.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Current-Aware Margin Hybrid,CA-Hybrid,cross_current,Cross,300,0.15,75.0,72,6318.997663461488,-5.071978519707607,5.693873125878026,100.0,0.0,99.9809074074074,99.92138888888888,99.9888888888889,100.0,0.010922582944006812,0.0010882635750256613,0.034956890781946005,1.0,0.06981000674857323,0.1,0.18,0,0.0,100.0,0.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Current-Aware Margin Hybrid,CA-Hybrid,adverse_current,Adverse,300,0.3,75.0,72,6318.997663461488,-5.071978519707607,5.693873125878026,100.0,0.0,99.17394444444443,97.13000000000001,99.52222222222223,99.99444444444444,0.24045322884039186,0.10242059848774134,0.8591761976560126,0.96,0.16964630295185235,0.1,0.18,0,0.0,100.0,0.0
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Fixed-Spacing,Fixed,mild_current,Mild,300,0.05,0.0,12,97.254304852,33.46438919694455,0.0,97.2,29.960005980349994,97.18218518518519,96.94972222222222,97.1888888888889,97.40027777777777,29.809654273834678,29.82544164359469,30.113543872265637,0.0,0.01829125442800779,,,,,,
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Fixed-Spacing,Fixed,cross_current,Cross,300,0.15,0.0,12,97.254304852,33.46438919694455,0.0,97.2,29.960005980349994,97.13194444444444,96.55527777777776,97.14444444444445,97.61111111111111,29.537476434475114,29.661762942127602,30.543708314052076,0.0,0.06943728203109094,,,,,,
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Fixed-Spacing,Fixed,adverse_current,Adverse,300,0.3,0.0,12,97.254304852,33.46438919694455,0.0,97.2,29.960005980349994,96.88161111111113,95.47083333333335,97.01944444444445,97.67277777777778,29.104162949509032,29.465594785934993,32.2824309304404,0.0,0.16929500020766375,,,,,,
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Full Geometry-Aware Hybrid GA,Hybrid,mild_current,Mild,300,0.05,135.0,12,72.8691042136253,0.0,25.073646534704757,98.55000000000001,1.5733972802907423,98.52035185185186,98.4386111111111,98.53333333333333,98.57777777777777,1.5518556786878528,1.5597626269369522,1.6872885823846344,1.0,0.018286787276541244,,,,,,
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Full Geometry-Aware Hybrid GA,Hybrid,cross_current,Cross,300,0.15,135.0,12,72.8691042136253,0.0,25.073646534704757,98.55000000000001,1.5733972802907423,98.45833333333333,98.13333333333333,98.4888888888889,98.63444444444444,1.6205580723976043,1.5765174889843612,2.11035691036473,0.9966666666666667,0.06981668015612678,,,,,,
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Full Geometry-Aware Hybrid GA,Hybrid,adverse_current,Adverse,300,0.3,135.0,12,72.8691042136253,0.0,25.073646534704757,98.55000000000001,1.5733972802907423,98.21679629629631,97.31416666666667,98.35833333333333,98.70583333333335,1.9910676604700912,1.7299530785688084,3.850697002631921,0.8733333333333333,0.16896750487630602,,,,,,
