beam_angle_deg,scene_id,scene_name,method,seed,orientation_deg,line_count,path_length_km,path_gain_vs_fixed_pct,coverage_pct,excess_overlap_pct,planning_time_s,feasible,target_overlap
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,11,75.0,72,6309.0702599786655,0.47789981533453274,99.62777777777778,0.18708644683382944,0.644753579996177,1,0.1
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,12,75.0,72,6306.404214344464,0.519955213320351,98.9888888888889,0.5661981965612854,0.6350438020017464,1,0.1
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,13,75.0,72,6309.824747676677,0.4659981884425397,99.40555555555555,0.10036788156095894,0.6326749779982492,1,0.1
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,14,75.0,72,6303.032666396898,0.573139520799626,99.04444444444445,0.8690317003143273,0.6340075179905398,1,0.1
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,15,75.0,72,6308.70739814226,0.48362376047190414,99.56666666666666,0.18244775278586872,0.6384342259989353,1,0.1
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,16,75.0,72,6303.766072767375,0.5615704402107392,99.3111111111111,0.36413595979239594,0.631955899996683,1,0.1
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,17,75.0,72,6308.888330902797,0.4807696460653691,99.75555555555556,0.029543461585549432,0.6344934149965411,1,0.1
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,18,75.0,72,6310.155873919025,0.4607748547805677,99.67222222222222,0.2271550003222562,0.6332047909963876,1,0.1
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,19,75.0,72,6304.093028836625,0.556412888727067,98.77777777777777,0.538068054219224,0.6328120620019035,1,0.1
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Fixed-Spacing,0,0.0,117,15166.708910596337,0.0,100.0,0.7985185185185184,0.10228533799818251,1,0.15
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Adaptive Spacing w/o GA,0,0.0,116,15038.223860078419,0.8471518196551613,99.33333333333333,0.0,1.3575814590003574,1,0.15
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,0,0.0,116,15038.15135329986,0.8476298849954156,99.33333333333333,0.01775494400183867,0.9211536219954723,1,0.15
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,1,0.0,116,15038.1321290773,0.8477566377581516,98.66666666666667,0.09615307101296582,0.9200637750036549,1,0.15
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,2,0.0,116,15038.186461415415,0.8473984035595818,98.66666666666667,0.12063838321477975,0.9111521099985112,1,0.15
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,3,0.0,116,15038.167326861114,0.8475245651046707,98.66666666666667,0.0358239719493603,0.9237160949996905,1,0.15
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,4,0.0,116,15038.223860078419,0.8471518196551613,99.33333333333333,0.0,0.9217656669934513,1,0.15
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,5,0.0,116,15037.952874807275,0.8489385307520815,98.66666666666667,0.032189008120580155,0.9133240709925303,1,0.15
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,6,0.0,116,15038.185303017603,0.8474060413260802,98.66666666666667,0.11202583806354253,0.9131354389974149,1,0.15
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,7,0.0,116,15038.11833208849,0.8478476066617582,98.66666666666667,0.4793535101948629,0.9241047449904727,1,0.15
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,8,0.0,116,15038.223860078419,0.8471518196551613,99.33333333333333,0.0,1.3489932520024013,1,0.15
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,9,0.0,116,15038.223860078419,0.8471518196551613,99.33333333333333,0.0,1.3275755760114407,1,0.15
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,10,0.0,116,15038.15656699938,0.847595509050372,98.66666666666667,0.12414591715352193,1.0230363739974564,1,0.15
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,11,0.0,116,15038.138430800414,0.8477150880511439,98.66666666666667,0.27074978347474526,0.924052157002734,1,0.15
