scene_id,scene_name,method,method_label,scenario,trial,current_speed_mps,controller_residual_gain,coverage_pct,excess_overlap_pct,feasible,orientation_deg_nominal,line_count,path_length_km,current_direction_deg,cross_current_component_mps,residual_drift_frac_of_spacing,heading_error_deg,heading_sigma_deg,global_swath_scale,spacing_ref_m
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,155,0.05,0.55,98.65555555555555,1.6560999494961777,1,135.0,12,72.41194694973566,57.90946085344636,-0.048736215858210974,0.01786994581467736,-0.22074997667240134,0.28220175074751586,0.9944004484045831,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,156,0.05,0.55,98.6888888888889,1.688931262309381,1,135.0,12,72.41194694973566,85.4947186872396,-0.03802329130427126,0.013941873478232796,0.3001258576682973,0.26413261799987087,0.9964688839556111,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,157,0.05,0.55,98.69444444444444,1.8170147632745386,1,135.0,12,72.41194694973566,168.77140462403972,0.02779404078150077,0.010191148286550282,0.15974520792379476,0.24687928211813132,1.0028092396714225,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,158,0.05,0.55,98.66111111111111,1.795117104766264,1,135.0,12,72.41194694973566,174.93015968191844,0.03209266837439503,0.011767311737278177,0.31657649143854766,0.25412963399147964,1.0014060577949975,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,159,0.05,0.55,98.75,1.7909472968144744,1,135.0,12,72.41194694973566,26.857404428598436,-0.0475142250938747,0.017421882534420726,-0.19859146869734895,0.28014065965833534,1.0048761875509082,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,160,0.05,0.55,98.65555555555555,1.7530996161641725,1,135.0,12,72.41194694973566,159.5037065215425,0.02073760540486653,0.007603788648451061,-0.04146316753940827,0.2349774277828749,1.0009283259275958,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,161,0.05,0.55,98.77222222222221,1.7625879584526656,1,135.0,12,72.41194694973566,160.0179792355776,0.021145131873226825,0.00775321502018317,-0.12965677387087865,0.2356647890928426,1.0028209076612153,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,162,0.05,0.55,98.77222222222221,1.7216408530227034,1,135.0,12,72.41194694973566,7.906026938685137,-0.03988236879074099,0.014623535223271696,-0.23095435634796094,0.2672682620270498,1.0001057809824276,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,163,0.05,0.55,98.7,1.81933281215919,1,135.0,12,72.41194694973566,39.3693468048283,-0.04975875253918654,0.018244875931035066,-0.34810493948460314,0.2839264292827613,1.0042465207331261,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,164,0.05,0.55,98.58888888888889,1.5834248579593178,1,135.0,12,72.41194694973566,31.761102085877212,-0.0486711825938675,0.017846100284418083,-0.04142542125443683,0.2820920613083232,0.9956008445103041,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,165,0.05,0.55,98.67777777777778,1.7274831052243027,1,135.0,12,72.41194694973566,159.03937373437947,0.020368216830804847,0.007468346171295111,-0.11844329394419427,0.23435439238795752,0.9985884918150025,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,166,0.05,0.55,98.6888888888889,1.7410972852928055,1,135.0,12,72.41194694973566,121.15577644438211,-0.01196414765971904,0.004386854141896981,0.0768604686835944,0.22017952905272611,1.000167201003617,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,167,0.05,0.55,98.66111111111111,1.7174458068031275,1,135.0,12,72.41194694973566,58.371511959244124,-0.0486445492680561,0.017836334731620572,-0.3279206792603253,0.28204713976545465,0.9966589818191551,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,168,0.05,0.55,98.75,1.6113853532019324,1,135.0,12,72.41194694973566,67.2071535650006,-0.04629117014693901,0.016973429053877637,0.05657965493766254,0.27807777364783715,0.9953273648319044,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,169,0.05,0.55,98.75,1.7274107513369505,1,135.0,12,72.41194694973566,112.33506583718912,-0.019267068178545416,0.007064591665466653,-0.54146693112663,0.2324971216611466,1.0033634194026955,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,170,0.05,0.55,98.71111111111112,1.7662770355953352,1,135.0,12,72.41194694973566,55.636472381779704,-0.049140902667885566,0.018018330978224712,-0.00786727224672472,0.2828843224998337,1.0010952156283477,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,171,0.05,0.55,98.72777777777777,1.739521703414623,1,135.0,12,72.41194694973566,172.98568525447754,0.03077322899734224,0.011283517299025488,-0.2532073392264479,0.25190417957551725,0.9978911708361418,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,172,0.05,0.55,98.62222222222222,1.6333741574887484,1,135.0,12,72.41194694973566,31.290335026199294,-0.048575457749344464,0.017811001174759637,0.3025781656309263,0.28193060540389436,0.9934897005707664,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,173,0.05,0.55,98.69444444444444,1.7138396585657831,1,135.0,12,72.41194694973566,82.90688596636429,-0.03945051263149316,0.014465187964880827,-0.16267100899924145,0.2665398646384518,0.9995335074491769,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,174,0.05,0.55,98.67222222222222,1.659324880490297,1,135.0,12,72.41194694973566,158.4137845451943,0.01986843388887572,0.007285092425921098,0.18228493624980482,0.23351142515923706,0.9959527388205318,785.0699750339727
