scene_id,scene_name,method,seed,orientation_deg,line_count,path_length_km,coverage_pct,uncovered_pct,excess_overlap_pct,feasible_97_3,uncovered_component_count,largest_uncovered_patch_cells,largest_uncovered_patch_pct,coverage_count_0_cells,coverage_count_1_cells,coverage_count_2_cells,coverage_count_ge3_cells,coverage_count_hist_capped_5,cell_excess_overlap_p95,cell_excess_overlap_p99,cell_excess_overlap_max,cell_excess_overlap_nonzero_pct,pass_coverage_95,pass_coverage_97,pass_coverage_98,pass_coverage_99,pass_coverage_99.5,pass_overlap_1,pass_overlap_2,pass_overlap_3,pass_overlap_5,pass_C95_O1,pass_C95_O2,pass_C95_O3,pass_C95_O5,pass_C97_O1,pass_C97_O2,pass_C97_O3,pass_C97_O5,pass_C98_O1,pass_C98_O2,pass_C98_O3,pass_C98_O5,pass_C99_O1,pass_C99_O2,pass_C99_O3,pass_C99_O5,pass_C99.5_O1,pass_C99.5_O2,pass_C99.5_O3,pass_C99.5_O5
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Full Geometry-Aware Hybrid GA,10,135.0,12,72.61834453794481,98.35555555555555,1.6444444444444457,1.681630963814628,1,35,82,0.45555555555555555,296,13195,4430,79,"{""0"": 296, ""1"": 13195, ""2"": 4430, ""3"": 79}",15.692434342440253,24.15769657929448,42.86212423153028,20.150000000000002,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Full Geometry-Aware Hybrid GA,11,135.0,12,72.81315520307494,98.39444444444445,1.6055555555555543,1.9875495407912183,1,32,105,0.5833333333333334,289,13004,4640,67,"{""0"": 289, ""1"": 13004, ""2"": 4640, ""3"": 67}",16.680838340392018,32.80317994970074,35.86543316360526,19.52777777777778,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Full Geometry-Aware Hybrid GA,12,135.0,12,72.83533779034457,98.48333333333333,1.5166666666666657,1.5408598141880474,1,30,91,0.5055555555555555,273,13204,4482,41,"{""0"": 273, ""1"": 13204, ""2"": 4482, ""3"": 41}",12.929100822998757,26.862259946429827,39.05699440128662,23.522222222222222,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Full Geometry-Aware Hybrid GA,13,135.0,12,73.1180153002585,98.43888888888888,1.5611111111111171,1.6062124674236713,1,31,105,0.5833333333333334,281,13020,4624,75,"{""0"": 281, ""1"": 13020, ""2"": 4624, ""3"": 75}",13.809039797060233,24.9263830694969,43.23538369399295,31.377777777777776,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Full Geometry-Aware Hybrid GA,14,135.0,12,72.95418637617745,98.34444444444445,1.6555555555555515,1.8043885549914942,1,25,120,0.6666666666666666,298,12919,4740,43,"{""0"": 298, ""1"": 12919, ""2"": 4740, ""3"": 43}",12.819131678419476,25.44927850146627,39.84949066305004,19.244444444444444,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Full Geometry-Aware Hybrid GA,15,135.0,12,73.1571030444804,98.42222222222222,1.5777777777777828,2.0223229190098486,1,24,105,0.5833333333333334,284,12888,4717,111,"{""0"": 284, ""1"": 12888, ""2"": 4717, ""3"": 111}",16.407484543059105,29.380621701614977,41.551184779208796,19.944444444444446,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Full Geometry-Aware Hybrid GA,16,135.0,12,72.86601720047472,98.57777777777777,1.4222222222222314,1.6849787312957163,1,29,91,0.5055555555555555,256,13117,4554,73,"{""0"": 256, ""1"": 13117, ""2"": 4554, ""3"": 73}",12.9147593253376,26.08383584046214,42.230205139523704,31.41111111111111,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Full Geometry-Aware Hybrid GA,17,135.0,12,73.00941769395924,98.42777777777778,1.5722222222222229,1.720388523343908,1,33,105,0.5833333333333334,283,13091,4577,49,"{""0"": 283, ""1"": 13091, ""2"": 4577, ""3"": 49}",13.19300776895103,22.243552268811168,44.644078457649,20.622222222222224,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Full Geometry-Aware Hybrid GA,18,135.0,12,73.37333893638746,98.47222222222223,1.5277777777777715,1.8978835703264179,1,31,105,0.5833333333333334,275,12906,4733,86,"{""0"": 275, ""1"": 12906, ""2"": 4733, ""3"": 86}",14.422663197881182,25.723579198543373,42.69002475437153,32.233333333333334,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Full Geometry-Aware Hybrid GA,19,135.0,12,73.03307620106013,98.40555555555555,1.5944444444444485,1.7226591781908376,1,29,120,0.6666666666666666,287,13033,4614,66,"{""0"": 287, ""1"": 13033, ""2"": 4614, ""3"": 66}",13.090666341098583,24.886521936336464,42.15508561872724,19.555555555555557,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
