scene_id,scene_name,scenario,scenario_label,method,method_label,seed,orientation_deg,line_count,prior_rmse_m,prior_mae_m,prior_abs_p95_m,planned_path_length_km,replay_path_length_km,path_gain_vs_truth_fixed_pct,planned_coverage_pct,replay_coverage_pct,coverage_loss_pp,truth_nominal_method_coverage_pct,planned_excess_overlap_pct,replay_excess_overlap_pct,overlap_increase_pp,truth_nominal_method_excess_overlap_pct,planned_feasible,replay_feasible,truth_nominal_method_feasible,planning_time_s
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,nominal,Nominal,Full Geometry-Aware Hybrid GA,Hybrid,17,0.0,116,0.0,0.0,0.0,15038.195937012873,15038.195937012873,0.8473359272666587,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.07733462461178231,0.07733462461178231,0.0,0.017754944001838673,1,1,1,0.8019941250095144
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,nominal,Nominal,Fixed-Spacing,Fixed,18,0.0,117,0.0,0.0,0.0,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.05948641605209559
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,nominal,Nominal,Adaptive Spacing w/o GA,Adaptive,18,0.0,116,0.0,0.0,0.0,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.7597613750258461
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,nominal,Nominal,Full Geometry-Aware Hybrid GA,Hybrid,18,0.0,116,0.0,0.0,0.0,15038.038175310907,15038.038175310907,0.8483761114153526,98.66666666666667,98.66666666666667,0.0,99.33333333333333,0.28774862639887644,0.28774862639887644,0.0,0.017754944001838673,1,1,1,0.7609934579813853
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,nominal,Nominal,Fixed-Spacing,Fixed,19,0.0,117,0.0,0.0,0.0,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.05925799999386072
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,nominal,Nominal,Adaptive Spacing w/o GA,Adaptive,19,0.0,116,0.0,0.0,0.0,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.7624314159620553
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,nominal,Nominal,Full Geometry-Aware Hybrid GA,Hybrid,19,0.0,116,0.0,0.0,0.0,15038.1527627635,15038.1527627635,0.847620591854259,98.66666666666667,98.66666666666667,0.0,99.33333333333333,0.07262029135950054,0.07262029135950054,0.0,0.017754944001838673,1,1,1,0.7838449589908123
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,correlated_bias,Correlated bias,Fixed-Spacing,Fixed,0,0.0,117,35.0,27.862146478992454,67.93713030799836,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.0565859159687534
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,correlated_bias,Correlated bias,Adaptive Spacing w/o GA,Adaptive,0,0.0,116,35.0,27.862146478992454,67.93713030799836,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.7590479999780655
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,correlated_bias,Correlated bias,Full Geometry-Aware Hybrid GA,Hybrid,0,0.0,116,35.0,27.862146478992454,67.93713030799836,15038.151353299834,15038.151353299834,0.847629884995405,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.017754944001838673,0.017754944001838673,0.0,0.017754944001838673,1,1,1,0.7821969999931753
