scene_id,scene_label,seed,candidate_idx,orientation_deg,line_count,stride_score,full_score,stride_ga_fitness,full_ga_fitness,stride_coverage_pct,full_coverage_pct,stride_excess_overlap_pct,full_excess_overlap_pct,full_feasible_97_3,is_base_layout
gebco_cascadia_margin_moderate,GEBCO Cascadia,5,3,0.0,116,15039.392908526243,15039.537196739495,15039.392908526243,15039.537196739495,100.0,99.33333333333333,0.3949580226808998,0.44305409376504085,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,5,4,0.0,116,15041.455296625882,15041.159766110872,15041.455296625882,15041.159766110872,100.0,99.33333333333333,0.9809039222488839,0.8823937505790147,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,5,5,0.0,116,15039.620560358644,15042.122411535673,15039.620560358644,15042.122411535673,98.0,98.66666666666667,0.5176636766507847,1.351614068993811,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,5,6,0.0,116,15045.7808557565,15046.48190170044,15045.7808557565,15046.48190170044,100.0,99.33333333333333,2.421114153684185,2.6547961349967446,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,5,7,0.0,116,15044.128792672627,15044.562004910671,15044.128792672627,15044.562004910671,100.0,99.33333333333333,1.940110117511114,2.0845141968589056,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,5,8,0.0,116,15127.587071186792,15048.206554274613,15127.587071186792,15048.206554274613,96.0,97.33333333333334,3.0538406626101455,3.260335025217587,0,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,5,9,0.0,116,15045.236797974672,15047.853882687752,15045.236797974672,15047.853882687752,100.0,98.66666666666667,2.2439966342144766,3.1163582052411427,0,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,5,10,0.0,116,15045.092367375659,15049.58001899721,15045.092367375659,15049.58001899721,98.0,98.0,2.1583234540002074,3.654207327850428,0,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,5,11,0.0,116,15047.752315985672,15046.90640153417,15047.752315985672,15046.90640153417,100.0,98.66666666666667,3.1472602955107756,2.8652888116772792,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,6,0,0.0,116,15038.223860078393,15038.223860078393,15038.223860078393,15038.223860078393,100.0,99.33333333333333,0.0,0.0,1,1
gebco_cascadia_margin_moderate,GEBCO Cascadia,6,1,0.0,116,15038.508969520448,15038.449403506012,15038.508969520448,15038.449403506012,98.0,98.66666666666667,0.1149450503159215,0.09508971217061135,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,6,2,0.0,116,15038.464738095076,15038.813886869704,15038.464738095076,15038.813886869704,98.0,98.66666666666667,0.10543003891221625,0.22181296378805876,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,6,3,0.0,116,15040.162830594309,15040.500204238277,15040.162830594309,15040.500204238277,100.0,99.33333333333333,0.6485709935493705,0.7610288748721888,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,6,4,0.0,116,15042.651391654043,15041.522907658129,15042.651391654043,15041.522907658129,100.0,99.33333333333333,1.4436951812779886,1.067533849307027,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,6,5,0.0,116,15042.38165199667,15043.10469489734,15042.38165199667,15043.10469489734,98.0,98.66666666666667,1.4466557781635478,1.687670078386829,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,6,6,0.0,116,15043.37659042415,15042.933130847648,15043.37659042415,15042.933130847648,100.0,99.33333333333333,1.6335504554127744,1.4857305965789318,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,6,7,0.0,116,15043.860966940105,15047.31568974348,15043.860966940105,15047.31568974348,98.0,97.33333333333334,1.8593700528677921,3.0109443206595823,0,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,6,8,0.0,116,15044.932282204603,15045.68964702873,15044.932282204603,15045.68964702873,100.0,99.33333333333333,2.235321244454549,2.487776185830386,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,6,9,0.0,116,15133.321281963534,15076.783419018173,15133.321281963534,15076.783419018173,96.0,96.66666666666667,4.905980583751977,3.837804046409949,0,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,6,10,0.0,116,15132.612811472854,15049.612754225247,15132.612811472854,15049.612754225247,96.0,97.33333333333334,4.752280630639106,3.752261548103294,0,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,6,11,0.0,116,15137.391132877225,15081.893237273076,15137.391132877225,15081.893237273076,96.0,96.66666666666667,6.261009790468331,5.53948903353023,0,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,7,0,0.0,116,15038.223860078393,15038.223860078393,15038.223860078393,15038.223860078393,100.0,99.33333333333333,0.0,0.0,1,1
gebco_cascadia_margin_moderate,GEBCO Cascadia,7,1,0.0,116,15038.397520404827,15038.290498385431,15038.397520404827,15038.290498385431,98.0,98.66666666666667,0.07134713886428569,0.03567313239910782,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,7,2,0.0,116,15039.065480583926,15038.797024395368,15039.065480583926,15038.797024395368,98.0,98.66666666666667,0.3004839808492796,0.21099858466320381,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,7,3,0.0,116,15040.060618553356,15039.74967535146,15040.060618553356,15039.74967535146,98.0,98.66666666666667,0.5836143379741183,0.47996660400871943,1,0
