scene_id,scene_name,method,scenario,trial,coverage_pct,excess_overlap_pct,feasible,orientation_deg_nominal,heading_error_deg,swath_global_scale,line_count,spacing_ref_m
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,200,95.31666666666668,0.872152683881549,0,90.0,-0.7992185168470586,0.9101624129424023,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,201,97.08333333333333,1.669605734976399,1,90.0,0.4799690660215477,0.9589606251493513,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,202,98.39444444444445,2.0409807556542123,1,90.0,-0.7043460593074546,0.9954326016459449,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,203,99.16666666666667,3.337486622323736,0,90.0,-0.1732274050773899,1.058503504682908,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,204,96.62777777777778,1.774113366965851,0,90.0,-1.512493030679337,0.9886637245858849,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,205,98.50555555555556,2.118387110457006,1,90.0,-0.39834189112377244,1.0012790043131754,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,206,97.37222222222222,3.6803622213700584,0,90.0,0.34646061582408466,0.9935073948551874,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,207,97.91111111111111,1.576667678887028,1,90.0,0.8279516716004085,0.9899533455001838,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,208,96.71666666666667,5.128318840804944,0,90.0,-0.5650207139939423,0.9972354624102049,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,209,96.08888888888889,1.5822449894938417,0,90.0,1.4544048928529962,0.947572476986408,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,210,99.55000000000001,3.5140789839796347,0,90.0,0.1313018781895165,1.0340917964089809,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,211,98.72222222222223,3.0038108590525794,0,90.0,0.0804274959310776,1.0297709552246328,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,212,95.90555555555555,2.716217768089792,0,90.0,3.026652964912912,1.0079544632084778,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,213,97.98333333333333,1.6424553718389014,1,90.0,-1.1481823181094108,0.9959710260815003,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,214,97.31111111111112,2.0341437058659655,1,90.0,0.17334553491099805,0.9716637492985196,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,215,98.92222222222222,3.197117265102516,0,90.0,-0.35643580841223726,1.0132702785732202,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,216,95.35555555555555,2.4450563988308014,0,90.0,1.8899448404830992,0.958771420182075,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,217,98.05555555555556,3.2764480369964946,0,90.0,-0.30157380977008086,1.005769487850782,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,218,96.73333333333333,2.2968608444702943,0,90.0,1.5606015190146565,0.9841377516896161,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,219,99.12777777777778,3.5924437201392676,0,90.0,-0.37668938576190264,1.068684022696406,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,220,96.59444444444445,2.28312971316539,0,90.0,-0.16243321503794192,0.97392395445953,59,1530.0
