scene_id,scene_name,method,method_label,scenario,n_mc,orientation_deg,line_count,path_length_km,path_gain_vs_fixed_pct,path_cost_vs_hybrid_pct,nominal_coverage_pct,nominal_excess_overlap_pct,coverage_pct_mean,coverage_pct_p05,coverage_pct_p50,coverage_pct_p95,excess_overlap_pct_mean,excess_overlap_pct_p50,excess_overlap_pct_p95,feasible_rate,selected_target_overlap,selected_quantile,selected_used_ga_cleanup,selected_selection_score,selected_base_coverage_pct,selected_base_excess_overlap_pct
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Fixed-Spacing,Fixed,strong_noise,300,0.0,73,6700.516576082025,0.0,0.6594424209579851,99.33333333333333,0.8148148148148147,97.6730925925926,95.1763888888889,97.83333333333334,99.25555555555555,3.368977119838936,3.094774089458553,6.636885952332554,0.27,,,,,,
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,Adaptive,nominal,1,90.0,59,6656.620000000051,0.6551222668214232,0.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,1.0,,,,,,
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,Adaptive,moderate_noise,300,90.0,59,6656.620000000051,0.6551222668214232,0.0,100.0,0.0,99.15562962962962,98.47722222222222,99.16666666666667,99.885,0.7359321574414768,0.6299636684391183,1.6756115063647856,0.9966666666666667,,,,,,
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,Adaptive,strong_noise,300,90.0,59,6656.620000000051,0.6551222668214232,0.0,100.0,0.0,97.26462962962964,94.4625,97.60555555555555,99.14027777777777,2.5790934103480274,2.353416920709815,5.041429683059454,0.35333333333333333,,,,,,
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,Hybrid,nominal,1,90.0,59,6656.620000000051,0.6551222668214232,0.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,1.0,,,,,,
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,Hybrid,moderate_noise,300,90.0,59,6656.620000000051,0.6551222668214232,0.0,100.0,0.0,99.15562962962962,98.47722222222222,99.16666666666667,99.885,0.7359321574414768,0.6299636684391183,1.6756115063647856,0.9966666666666667,,,,,,
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,Hybrid,strong_noise,300,90.0,59,6656.620000000051,0.6551222668214232,0.0,100.0,0.0,97.26462962962964,94.4625,97.60555555555555,99.14027777777777,2.5790934103480274,2.353416920709815,5.041429683059454,0.35333333333333333,,,,,,
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Uncertainty-Aware Margin Hybrid,UA-Hybrid,nominal,1,75.0,72,6318.997663461488,5.693873125878026,-5.071978519707607,100.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,1.0,0.1,0.18,0,38.45746602145438,100.0,0.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Uncertainty-Aware Margin Hybrid,UA-Hybrid,moderate_noise,300,75.0,72,6318.997663461488,5.693873125878026,-5.071978519707607,100.0,0.0,99.62503703703703,98.91083333333333,99.76666666666667,99.97777777777777,0.20660448822901156,0.1646464542601947,0.5748810471007063,0.9966666666666667,0.1,0.18,0,38.45746602145438,100.0,0.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Uncertainty-Aware Margin Hybrid,UA-Hybrid,strong_noise,300,75.0,72,6318.997663461488,5.693873125878026,-5.071978519707607,100.0,0.0,97.2641111111111,93.80666666666667,97.71111111111111,99.43916666666667,1.5724333406880073,1.35335452539768,3.2544859034693325,0.58,0.1,0.18,0,38.45746602145438,100.0,0.0
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Fixed-Spacing,Fixed,nominal,1,0.0,12,97.254304852,0.0,33.46438919694455,97.2,29.960005980349994,97.2,97.2,97.2,97.2,29.960005980349994,29.960005980349994,29.960005980349994,0.0,,,,,,
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Fixed-Spacing,Fixed,moderate_noise,300,0.0,12,97.254304852,0.0,33.46438919694455,97.2,29.960005980349994,97.06524074074075,96.42138888888888,97.08333333333333,97.70666666666668,29.67000392352072,29.65006971541469,32.26591289619794,0.0,,,,,,
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Fixed-Spacing,Fixed,strong_noise,300,0.0,12,97.254304852,0.0,33.46438919694455,97.2,29.960005980349994,96.68690740740742,95.17611111111111,96.78611111111111,97.99583333333332,29.234544310503516,29.46062928975413,34.125071727265855,0.0,,,,,,
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Adaptive Spacing w/o GA,Adaptive,nominal,1,135.0,12,73.89166194729708,24.02221982898938,1.4032802306365852,98.55000000000001,2.2372345564469054,98.55000000000001,98.55000000000001,98.55000000000001,98.55000000000001,2.2372345564469054,2.2372345564469054,2.2372345564469054,1.0,,,,,,
